838,773,548.0727695
838,0,25.20121999
180,0,144.393
660,0,516.8611929
174,371,359.5796
360,223,607.0416804
208,229,90.08020642
208,223,369.2678516
208,0,119.4700968
202,297,110.9825031
202,201,426.55647539999995
220,442,37.84921681
220,193,102.26386862999999
220,500,623.8671867
220,229,1247.7343734
220,287,83.68803468
220,227,78.49924254
220,219,3067.03324281
220,215,1001.224804
220,198,60.54861448
220,441,379.6040428
220,373,92.57211954
220,474,67.57869023
220,504,623.8671867
220,291,623.8487243
220,0,59.781267
220,206,44.13384963
220,700,140.11308544
220,220,142.88469872000002
220,564,60.1037154
201,291,46.16723022
201,100,131.531782
201,338,38.4098897
201,205,51.47015091
201,697,40.44790937
201,497,634.2290193
201,307,681.6691069
201,200,681.6691069
201,83,131.531782
201,704,111.8979046
201,646,569.6664779
201,13,381.3645968
201,675,569.7577468
219,200,203.18328848
219,220,1013.979611
219,271,2583.2351451
219,685,82.10070427
442,437,1182.1719859
209,229,44.88210886
209,0,44.88210886
211,699,87.21714688
193,220,54.68164917
232,0,109.7804652
232,542,35.67341756
232,287,117.0112977
232,288,9.11483312
232,200,472.58568346000004
191,229,153.6660111
229,191,153.6660111
229,730,167.0565279
229,360,235.0724
223,360,607.0416804
223,673,581.9319
223,548,241.6330966
223,398,53.60732515
223,538,607.0416804
223,221,106.66727659
206,0,209.6557997
206,125,209.6557997
206,288,139.9160071
206,370,127.3715875
206,483,120.9004636
221,223,58.77319901
230,542,99.83900428
200,501,290.0650872
200,219,74.145391
200,220,385.29029560000004
200,232,32.21677616
200,307,208.4113087
199,487,506.5617804
227,220,78.49924254
306,537,503.8965189
306,666,294.47216679999997
306,292,586.0330319
271,590,861.0783817
515,201,129.8648462
515,287,73.46423268
441,220,171.2826888
441,298,1339.7548427000002
216,700,108.3999573
424,506,76.0529013
424,67,503.3350324
688,727,65.30077408
247,248,5069.2144247
247,243,68.46720113
247,666,21.66545
247,241,22.59865763
247,223,193.3024927
247,594,407.3718
247,18,429.9648151
247,0,569.3721120800001
247,410,83.19360543
247,229,480.5612949
247,237,61.722
247,53,45.335929300000004
247,346,80.46931639
247,240,22.73008489
244,0,30.33361119
244,700,161.7331419
244,773,63.73294067
548,244,411.146837
237,0,620.2462612
241,247,1551.142144
235,471,839.112416
456,0,95.64195798
261,545,113.236
251,0,119.9355162
260,0,417.897296
263,0,687.9321377
263,312,252.8596971
258,0,349.45025929999997
257,315,150.7037866
267,490,861.0210126
276,6,113.38916552
276,296,141.06685102
276,265,11.60195052
276,274,111.010979
276,15,273.4716647
276,297,11.60195052
276,507,53.55253249
276,674,44.31139117
276,167,215.6787149
278,0,50.31639684
274,505,61.21292716000001
274,432,94.51230934
274,433,48.07519
274,278,50.31639684
274,269,635.656734
274,276,346.41057422
274,424,535.5258465000001
274,320,58.73770321
274,425,92.67646862
274,274,34.50821054
274,491,17.25410527
274,682,112.6256569
274,448,285.9162622
274,306,118.3503574
274,297,277.4493214
274,426,175.9322934
274,725,216.2247639
505,274,19.84968947
286,306,28.21767393
286,297,28.21767393
286,471,36.27614717
286,321,47.38133392
286,323,90.29819836
283,167,96.96158161
283,274,853.6597297
478,277,243.5881293
280,315,252.5090158
504,516,138.2544953
504,288,39.13688066
516,510,138.2544953
516,285,26.94955727
516,593,27.99386164
516,49,1827.0489687
266,516,316.3260282
266,683,442.2463875
266,512,36.80931421
266,666,89.58396418
277,302,251.8917249
277,274,159.3845471
277,498,100.63279368
277,363,250.0034488
277,491,172.163773
277,288,330.8782601
277,287,302.0379025
277,34,56.86036903
277,18,333.7241819
277,497,335.4552668
277,268,121.9227799
277,374,81.36823717
284,303,307.87438923
284,287,485.4894001
303,506,76.47359372
303,292,76.71992597
303,126,44.05117562
303,67,166.6320411
303,315,214.51882763
303,50,232.8178735
303,305,21.0977061
303,497,26.40577174
425,277,394.0147713
425,334,746.179346
425,287,564.7424406
425,516,88.82797577
282,298,40.47517531
282,288,27.75996283
265,666,434.3238267
265,276,70.6451804
265,297,23.72063968
265,305,132.5199899
269,274,273.4716647
426,291,28.03076558
426,0,302.08898184
426,435,164.25805787
426,516,53.89911454
426,274,175.9322934
308,501,820.1821801000001
308,506,830.828936
308,297,417.258935
308,34,231.8718263
308,498,166.2466254
308,295,204.427185
308,294,96.85610600999999
308,308,111.8952968
308,537,843.6721963
308,322,598.8665914999999
308,18,285.0573955
279,516,262.714
279,471,108.23141752000001
281,291,60.76068176
281,471,163.90379883
281,303,76.71992597
281,292,76.71992597
281,0,83.25479213
436,512,40.28257178
436,506,53.55402409
436,0,232.1904648
297,510,11.60195052
297,308,417.258935
297,15,236.1833503
297,579,427.2590896
297,287,394.96115199999997
297,272,188.2009244
297,423,208.7894228
297,317,153.0509107
297,311,164.0283209
297,539,268.3554933
297,167,139.9378133
297,302,28.21044543
297,671,1235.5108033000001
297,682,27.60744461
268,277,400.88195029999997
268,273,71.80390994
268,307,333.0497306
448,727,296.4497403
471,280,50.06984554
471,491,75.04103652
471,47,243.6046099
471,304,1379.590969
471,307,1377.864682
471,287,405.4843036
292,288,1251.12831577
292,320,81.45448892
292,321,95.06443946
292,48,37.31373415
292,305,58.02638964
292,297,91.33830957999999
292,41,451.3994677
292,295,1756.5359457
740,547,515.5019637
740,738,839.7848698
289,497,624.1378643
289,677,187.7190244
289,666,2841.6582835000004
289,500,269.7613478
289,300,1777.3140749000002
289,1,641.9606533
312,295,109.82315817
312,304,251.0133526
312,455,100.7921962
312,297,427.2590896
312,302,354.6327996
312,471,112.8321854
312,487,184.2071001
312,668,251.105456
312,293,65.85974676
312,41,103.981623
312,291,629.9856475
312,508,2568.3880361
312,20,80.75603645
312,301,103.981623
312,514,184.0379136
312,145,488.7678846
312,725,54.25548061
312,681,67.37104558
295,312,41.43477167
295,288,204.427185
295,674,19.75451944
295,694,142.4933375
295,322,582.1275559
295,498,675.2932156
295,302,1157.2280297
295,319,715.0326589900001
295,497,31.4713654
304,276,141.67056112
304,668,620.0420275
304,312,732.3995101
304,506,39.73944339
304,683,129.4125695
304,666,233.9993629
304,512,22.83836636
304,548,129.4125695
304,295,79.87473319
304,505,49.09781574
668,543,198.074137
552,305,45.12888963
552,544,41.05208885
552,6,192.3413005
552,555,82.10140313
552,542,82.10140313
552,543,150.707333
552,167,246.04545417
552,32,74.57251452
552,596,89.22921487
552,506,82.10140313
552,91,427.1004381
552,732,75.55580374
552,295,101.54791338
305,310,27.91344067
305,43,181.5128411
305,512,107.7533561
305,668,119.4524689
305,293,65.85974676
305,514,306.16451010000003
305,153,119.4524689
305,292,423.46876904
305,301,200.15834389999998
305,46,85.49434403
305,511,106.7061102
305,148,107.7533561
305,305,864.554779
305,18,321.4782899
305,419,126.175808
305,642,97.21461039
305,265,641.1839807
305,100,21.0977061
305,125,94.85467737
302,304,39.73944339
302,302,795.1703519299999
302,316,177.9008861
302,315,481.47797923
302,327,802.184885
302,0,133.7864898
302,288,73.99023381
302,299,82.02352726
302,205,133.7864898
302,297,107.0100217
302,298,1289.83867311
302,310,69.5552833
302,512,387.6577596
302,555,397.6756465
302,20,247.1547
302,675,550.8231771
302,684,257.8005279
302,312,73.99023381
302,673,82.02352726
302,677,62.15614727
300,310,134.1301825
300,287,148.14642
300,312,616.6440067
300,553,26.24991569
300,667,152.0789748
300,578,185.1882151
300,322,642.542584
300,326,213.6446172
300,321,134.1301825
300,544,120.99361
300,288,846.2105158
300,331,266.6515284
300,295,531.195631
300,327,98.15066459
300,999,215.81715163
300,675,41.68998048
300,289,641.8786677
667,674,235.3081073
667,287,140.11988631
667,675,40.86728751
667,288,410.9796324
667,672,41.08279694
667,677,402.94714202
667,682,1181.0101065
666,49,100.8743799
666,289,568.3316567
666,668,121.6397941
666,330,90.58919502
666,666,244.0735758
666,266,89.58396418
666,732,15.34485303
666,12,15.34485303
666,675,677.8101521
666,513,370.5647049
666,287,546.3488818
287,297,387.578486
287,299,167.4754704
287,287,395.7018384
287,513,64.08988044
287,265,51.55171926
287,307,36.83261648
287,295,36.83261648
287,319,64.08988044
322,300,1938.6691026
322,292,19.14678307
322,291,26.53395505
322,298,35.27749814
322,308,598.8665914999999
296,292,81.45448892
296,167,523.1651121
296,18,29.93591611
296,500,38.17713827
296,266,932.5086836
296,286,90.29819836
296,274,173.299993
296,683,207.35580168
296,299,56.02003769
296,153,27.27675901
296,674,27.27675901
296,319,285.9230422
500,490,34.03926554
500,537,122.361601
500,277,589.2719838
500,307,1170.159221
500,304,589.2719838
316,302,1253.82324217
316,321,45.34388795
316,0,54.89536451
316,673,17.19966726
293,585,743.0683792
293,286,743.1632989
293,153,322.3163995
293,640,253.4051203
293,297,544.9885053
293,503,21.92670965
293,312,214.12148956
293,305,192.25762515999998
293,50,283.42771731
293,497,414.5785489
293,500,507.15203610000003
293,294,24.61375054
293,167,21.92670965
298,321,163.275952
298,499,138.2086
298,315,69.5552833
298,146,54.55059741
298,306,190.1276898
298,580,188.0038878
298,329,940.6856499
298,330,20.81841272
298,135,79.99965167
315,302,410.82184653
315,671,189.96468872999998
315,16,109.579152
315,248,547.8451708
315,548,69.5552833
315,18,60.50701907
315,303,728.63631983
315,500,569.9125272
315,32,42.26792666
310,674,355.3135094
310,302,238.1907453
310,315,1095.6903416
310,298,612.7334302
310,487,352.2416579
310,305,38.40682306
310,306,27.60744461
310,682,28.39913743
512,307,107.7533561
512,305,106.7061102
512,291,22.83836636
512,266,36.80931421
512,16,28.86336149
321,299,45.34388795
321,548,65.50290087
321,329,137.986634
321,18,65.50290087
321,6,65.50290087
321,298,198.6857953
321,672,361.5216745
307,286,44.0304706
307,287,93.50606673
307,291,988.6391827
307,274,752.5743256
307,307,4074.92268173
307,302,79.17410069
307,511,373.325199
161,292,64.71654859
290,291,212.8923526
329,321,157.4611299
329,288,98.80256468
329,332,226.4756735
294,308,52.4546663
294,320,453.5772
294,293,58.771248459999995
683,498,924.0397608
683,296,66.18059618
683,497,130.5052933
683,23,77.94166758
683,739,45.51107178
683,683,4852.3324215
683,287,966.1082727
683,288,1943.1120744
683,320,711.6699881
683,448,180.3417825
288,504,39.13688066
288,13,39.13688066
288,614,321.3179695
288,683,244.20539938
288,292,587.2041949
288,508,315.0148848
288,627,314.5195291
288,291,737.6205104000001
288,325,429.5764861
288,506,18.25266043
288,148,27.60744461
288,18,117.3683143
313,287,282.9331762
313,306,243.27127493
514,320,126.0598182
514,516,24.90993127
514,542,16.18932537
514,0,54.00920052
514,683,41.03490943
514,287,538.2985446
309,288,200.41722433
309,287,174.403317
309,302,69.093838
309,308,175.363714
327,0,401.0924425
327,300,41.68998048
327,334,175.0125111
327,680,23.46509709
327,307,373.325199
319,296,285.9230422
319,304,39.73944339
496,287,160.7210476
496,303,58.88825002
320,294,1155.3957667999998
320,427,102.8349723
497,293,414.5785489
497,307,55.14852889
497,297,20.70561083
497,666,90.20202698
497,303,52.81154348
508,287,49.06525099
508,506,49.06525099
508,672,295.1388
301,683,223.9632222
301,675,621.937605
301,302,296.6069315
675,301,179.760269
675,498,161.6549114
675,652,361.5216745
675,374,284.3854475
675,516,236.7722696
675,434,156.66969786
675,500,82.66104338
675,20,67.13390281
675,667,347.62474315
675,287,82.66104338
675,325,50.31932787
675,291,351.5611567
675,321,1807.6083725
299,321,145.6190117
673,301,82.02352726
673,287,208.6973194
673,668,45.08557079
673,307,105.3557472
673,589,20.37390694
673,313,20.37390694
673,316,38.79422058
673,679,20.03110082
671,677,451.0212437
671,287,407.3932325
671,672,1736.1723338
671,673,343.2042601
677,297,244.2610161
677,293,287.92324
677,288,533.5021795
677,289,23.29275005
677,18,23.96071349
677,672,2123.202268
677,547,23.29275005
677,306,74.12735625
677,308,40.61503061
677,667,598.8117259
323,32,80.52646639
328,18,60.21317246
328,287,124.94056943000001
328,277,162.73647434
328,196,63.80343924
328,667,78.02820096
328,330,275.26385282
328,625,85.96834794
328,427,57.00043761
328,426,78.02820096
328,328,144.61787213
328,542,58.04009563
328,728,60.39271671
328,0,165.3123966
325,325,3389.072800460001
325,15,154.5325966
325,504,195.5253868
325,674,116.47541182
325,20,95.92609121
325,593,136.2928912
325,374,1233.1621980500001
325,302,391.7785259
325,34,403.2633856
325,673,991.227361
325,146,208.6973194
325,334,108.92280837999999
325,300,56.23323149
325,291,256.26369458
325,329,1262.19453318
325,350,95.92609121
325,376,77.46630767
325,666,359.75124492
325,778,98.80256468
325,331,91.17754065
325,537,123.0642153
325,18,77.46630767
325,558,87.2621555
325,287,187.4419841
674,307,52.68957689
674,667,314.23493697
674,999,125.9546
674,329,69.68927653
674,327,90.08172931
324,675,300.0312376
324,506,148.8571292
324,325,17.68541618
324,315,427.037958
332,325,1938.7645439
332,500,229.54374912
332,668,82.41281274
332,680,113.5310447
332,331,776.0498326300001
332,274,82.94810765
332,300,144.8004076
332,329,1138.093263
332,545,285.7583409
332,41,603.5215158
332,681,421.913442
332,677,324.9869807
332,324,17.68541618
332,15,285.7583409
333,0,126.1569284
333,325,217.1864777
333,288,102.9829531
333,683,119.1381908
333,666,203.2331787
333,287,88.18349193
333,537,101.8796734
331,287,101.8796734
331,307,881.1278197
331,320,75.42939366
330,0,174.9673461
330,332,200.1763474
330,298,20.81841272
334,292,421.7120245
334,325,56.23323149
681,0,421.913442
681,672,114.40428499999999
681,673,92.84542567
681,302,178.4222142
681,471,104.8212763
681,325,50.02845639
681,312,270.75400958
681,680,176.20552650000002
681,287,18.76384991
680,327,23.46509709
680,498,11.88929642
680,680,421.08338498
680,672,156.5196517
680,19,537.6367144
680,153,607.9595016699999
680,516,525.8278702
680,0,957.9533152
680,341,117.39950197
680,500,424.3663338
346,0,494.5472422
28,548,118.7085488
355,548,463.1613679
355,677,23.96071349
370,441,160.2439458
370,35,218.9895347
370,372,1045.392507
370,510,70.09029
370,15,480.0902429
370,307,609.1797
370,446,99.91120583
370,444,73.10932691
370,20,99.72904346
370,0,80.01579845
375,0,211.81653699
366,0,84.44492861
371,298,147.08764882000003
371,471,618.6822768
371,225,67.08799715
464,552,258.56823
423,323,39.99042774
423,0,195.2405234
385,668,136.694996
409,585,84.31530586
418,537,228.9719571
418,297,92.12555889
418,727,79.23426517
418,0,173.6920843
384,0,71.43643
386,0,1362.940177
386,287,564.7415512
387,0,76.77996528
387,304,97.34264767
389,292,74.80505376
417,125,71.91050163
417,0,126.7932032
417,578,138.1129502
125,5,71.91050163
388,0,93.30052908
388,288,109.9098063
415,0,538.81277655
399,0,312.6116433
399,297,408.9394847
399,126,34.00984043
407,668,99.12000326
407,153,117.8236052
101,0,109.536386
393,537,713.1137062
578,291,560.1663727
578,578,781.7811148
578,579,1173.4030754
578,38,438.6088771
540,506,129.4379162
540,0,229.2675641
540,548,212.2488805
540,100,173.49967900000001
540,287,49.7439227
537,393,713.1137062
537,553,112.5289639
537,307,105.9780449
816,589,70.16913208
808,0,580.6924954
809,0,11.79205068
433,305,283.63172259
438,440,142.76027048
438,370,134.26439478
438,35,236.71848871999998
438,442,206.4505182
438,287,274.337833
440,438,80.01579845
440,287,476.6171209
440,424,41.60130879
440,426,290.2269722
439,440,36.07499044
443,738,201.3846438
443,682,201.25226726
443,447,247.711399
421,0,50.65535401
435,36,345.4235034
435,20,66.9636002
435,301,57.72255275
435,773,293.9281101
435,320,361.5432661
435,672,23.75023168
430,153,1025.51663
431,153,292.5031673
431,701,59.00582
434,297,58.02741186
434,471,111.71202875
434,0,65.75653463
434,760,50.68272426
434,433,112.49164278
434,320,50.05521122
434,537,62.93939119
491,434,37.13070603
491,167,53.01699768
491,490,98.40917993
437,497,291.3534916
437,431,319.3307058
437,712,509.936019
437,432,617.8936089
437,433,603.298298
437,307,54.35116175
35,614,109.157646
432,67,129.1438738
494,296,792.3572547
494,680,77.74733254
444,471,304.9639324
22,672,23.75023168
506,506,134.8896443
506,429,362.3306824
506,288,63.23942086
459,315,863.0808742
642,666,175.6469085
642,578,128.5465055
461,0,385.767919
859,0,1075.3980761
466,298,29.15226782
490,480,1321.0559765
490,471,243.6046099
490,20,189.5786551
490,437,243.6046099
490,505,124.9679288
490,286,122.1207553
490,440,118.1233846
490,498,86.34387528
490,0,136.6356451
490,426,171.8297808
490,4,1003.228652
490,35,1003.228652
490,486,51.51754817
490,490,1244.6458327
490,307,526.0962531
480,20,177.2240357
480,334,369.8145264
480,447,532.5136587
474,86,100.5906535
474,471,68.26565847
474,441,82.38802931
474,189,23.55116109
474,474,533.299406
474,473,633.7365399
472,639,111.9595501
472,91,261.2644708
472,0,374.2129589
472,511,101.3331341
472,476,339.4929001
472,501,339.4929001
472,323,548.1021825
487,674,110.7173538
487,0,109.8831036
487,511,321.9635277
487,514,226.32004690000002
487,45,630.7131913
487,669,630.7131913
487,761,201.0055908
493,516,337.4773691
477,297,276.0035171
486,490,263.57408592
470,474,70.04042723
470,288,66.15821182
483,156,235.0818646
473,472,63.35915527
473,589,179.600783
999,727,14.605147
727,786,68.91283344
727,727,723.68963096
727,291,99.77008839999999
727,642,54.66355184
727,47,46.59797527
727,677,28.81799404
727,0,186.57255097
727,499,21.4773146
727,711,64.4559471
727,287,70.6330286
727,516,65.68026854
727,721,13.33861581
727,15,16.71347867
727,712,76.4874666
727,128,80.38436785
727,471,14.605147
727,690,49.79569453
727,688,109.88378159999999
727,508,27.98637237
727,999,112.319932
690,727,28.81799404
712,727,13.33861581
502,298,417.4284344
502,266,34.795097479999995
502,291,832.1075356
510,666,788.5301136
495,291,100.8183669
513,506,45.63353904
513,291,73.65456231
511,682,105.3557472
49,516,609.0163229
49,302,468.5908786
526,539,53.78117421
522,126,60.72196287
518,0,669.7593976
529,548,83.60098824
126,522,28.67890018
517,307,90.50219225
524,437,200.1332684
525,542,50.20768771
10,0,802.1429534
697,700,132.8571112
697,302,30.07098533
697,0,281.4601477
699,498,205.71173
699,146,37.70695201
699,230,187.14409269
699,497,87.21714688
699,507,32.87465307
699,225,115.7930957
696,687,93.34081364
696,15,393.9217288
696,651,253.39260339999998
696,722,131.17384089
696,508,60.10984
696,243,391.497209
696,696,1268.25223489
696,307,159.6066279
696,262,72.54754836
696,359,59.18466023
696,580,49.16427994
696,320,398.041
696,233,728.5524462999999
725,701,72.66772087
725,272,54.25548061
725,0,84.3060225
725,499,80.82462
725,697,569.4677724
725,641,94.817085
725,192,313.4770188
725,690,204.64468666
725,722,424.04201091
725,725,126.77396895
725,360,142.1483931
725,146,505.6408508
725,22,69.7479
725,710,201.97631679999998
710,0,287.18785226
710,727,79.13160587
710,701,66.84055924
710,725,72.75218896
701,718,277.9875473
701,392,99.83553084
701,288,83.72255037
701,320,140.90855418
701,14,596.9153139
701,20,188.12030996
701,514,66.84055924
701,363,89.62777327
701,512,197.1860641
701,710,143.42149566
701,700,131.16555889
701,722,974.2564
687,0,94.91651215
685,685,327.53836988
685,705,96.62983206999999
685,542,336.2454993
685,306,536.612194
685,183,73.88620808
685,234,80.26788846
685,346,458.8974919
685,537,225.4470986
695,540,177.1852333
695,307,153.8278962
695,374,77.79372846
695,502,46.77144883
695,46,477.6696864
695,195,44.4385627
695,712,44.4385627
695,700,77.79372846
695,252,57.91971451
695,12,177.1852333
705,685,47.54977987
705,773,189.3170131
718,0,121.5674048
703,724,219.94161042000002
708,67,140.3379304
722,727,517.9442161
722,696,58.62629253
722,725,164.73216607999998
722,701,452.6094
711,0,131.4281005
724,307,124.5140875
192,725,112.9149012
192,701,58.72342354
694,706,601.4109608
700,307,66.84055924
544,555,80.47853716
544,757,64.11013693
544,544,299.61704353000005
544,151,244.88503084
544,509,47.20964402
544,20,80.12685449
544,556,69.33669681
544,542,45.6923058
544,543,314.92125843
544,166,62.95344139
555,14,37.60787045
555,148,266.8180029
555,543,345.0352714
555,556,195.72619931
555,551,345.0352714
555,575,121.4842718
556,542,125.3301883
556,544,204.91063909
556,555,151.11550858
556,547,49.26310118
556,578,92.345032
543,618,67.08143621
543,498,76.33666946
543,545,175.20335188
543,328,716.7845949
543,146,276.7959401
543,90,327.7144094
543,556,762.3911079
543,38,361.8527461
543,578,215.63942235999997
543,47,80.28388921
543,543,835.15385274
543,542,63.78326897
543,555,340.6981716
543,51,90.42610004
543,0,182.1113567
543,544,671.64170715
547,584,350.2801581
547,86,287.3046974
547,666,502.1260059
547,0,62.55724033
547,545,92.89102884
547,291,91.66138074
547,544,268.43572653
553,553,250.85914464
553,20,97.76634712
553,545,408.1575967
553,540,456.5798869
553,455,264.6971473
553,555,295.6733807
553,513,192.3991911
545,46,77.87401383
545,588,305.9186576
545,542,156.05074845000001
545,0,52.77324182
545,446,35.82069406
545,544,49.63951512
546,545,48.2516119
594,161,56.88985672
551,0,94.86329315
551,544,120.7284607
550,542,252.2619117
47,305,732.7327721
596,302,1513.8807414
596,0,298.0089267
596,312,230.412233
603,0,77.86630551
577,163,47.34829979
577,0,284.1325021
577,146,335.86755203999996
572,539,33.38964977
572,0,155.3437949
584,498,280.7983176
584,584,334.3567017
584,334,572.6123262
584,20,94.78654667
584,511,636.0612379
595,589,692.8745329999999
590,516,8.347276147
590,581,309.2335453
590,0,374.0330287
590,584,9.318954606
598,315,375.8410924
581,538,197.1709396
581,579,200.1309737
581,583,171.9036305
580,589,852.4181593
580,441,776.4475669
580,580,1079.5821569999998
580,146,438.783279
582,589,380.8618226
589,582,380.8618226
618,487,190.7569761
615,614,816.5068062
615,0,652.8500281
616,553,323.2726
611,0,1726.9623075
602,0,50.35060965
770,763,216.3387406
758,0,189.18090644
771,0,1310.5253561
771,542,42.4434371
760,773,46.47298376
774,0,35.22194404
774,763,45.35552171
764,763,253.2396888
764,0,275.0815444
763,30,203.6433256
763,760,253.2396888
763,666,143.2115692
763,761,89.37613178
763,763,82.67497884
773,760,199.62950563
773,306,36.42350814
773,774,46.450735
773,226,113.1230986
773,182,697.5371761
765,773,533.2557012
768,773,65.76676859
768,0,129.36295049
761,773,1395.0743522
627,539,349.8225617
635,100,73.66713135
640,0,39.50244665
644,150,50.27170113
659,148,1527.200477
655,506,1187.781218
13,0,216.9891282
21,100,101.6014022
21,537,372.9816106
25,167,480.6425503
748,100,770.270694
2,307,571.0130858
827,287,64.2641676
827,0,310.14747591
672,447,713.5606631999999
672,681,19.30744769
672,592,23.74247121
672,672,144.05340005
672,22,47.50046336
672,36,23.7420957
672,677,1058.616379
672,683,240.1008216
672,679,23.74347256
672,325,399.98480270000005
682,291,1110.866019
682,301,27.60744461
682,287,629.9392307100001
682,288,27.60744461
682,310,56.00658204
682,511,182.93214085
682,312,27.60744461
669,300,99.69816849
670,153,13.10738727
670,677,705.3157927
153,315,13.10738727
